,gdp_growth,inflation,unemployment,remittances_pct_gdp,forex_reserves_months,gross_investment_gdp,consumption_growth,exports_pct_gdp,imports_pct_gdp,india_gdp_growth,india_inflation,distress,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,inflation_lag1,inflation_lag2,inflation_lag3,unemployment_lag1,unemployment_lag2,unemployment_lag3,remittances_pct_gdp_lag1,remittances_pct_gdp_lag2,remittances_pct_gdp_lag3,forex_reserves_months_lag1,forex_reserves_months_lag2,forex_reserves_months_lag3,gross_investment_gdp_lag1,gross_investment_gdp_lag2,gross_investment_gdp_lag3,consumption_growth_lag1,consumption_growth_lag2,consumption_growth_lag3,exports_pct_gdp_lag1,exports_pct_gdp_lag2,exports_pct_gdp_lag3,imports_pct_gdp_lag1,imports_pct_gdp_lag2,imports_pct_gdp_lag3,india_gdp_growth_lag1,india_gdp_growth_lag2,india_gdp_growth_lag3,india_inflation_lag1,india_inflation_lag2,india_inflation_lag3,gdp_growth_roll3_mean,gdp_growth_roll3_std,gdp_growth_roll5_mean,gdp_growth_roll5_std,inflation_roll3_mean,inflation_roll3_std,inflation_roll5_mean,inflation_roll5_std,unemployment_roll3_mean,unemployment_roll3_std,unemployment_roll5_mean,unemployment_roll5_std,remittances_pct_gdp_roll3_mean,remittances_pct_gdp_roll3_std,remittances_pct_gdp_roll5_mean,remittances_pct_gdp_roll5_std,forex_reserves_months_roll3_mean,forex_reserves_months_roll3_std,forex_reserves_months_roll5_mean,forex_reserves_months_roll5_std,gross_investment_gdp_roll3_mean,gross_investment_gdp_roll3_std,gross_investment_gdp_roll5_mean,gross_investment_gdp_roll5_std,consumption_growth_roll3_mean,consumption_growth_roll3_std,consumption_growth_roll5_mean,consumption_growth_roll5_std,exports_pct_gdp_roll3_mean,exports_pct_gdp_roll3_std,exports_pct_gdp_roll5_mean,exports_pct_gdp_roll5_std,imports_pct_gdp_roll3_mean,imports_pct_gdp_roll3_std,imports_pct_gdp_roll5_mean,imports_pct_gdp_roll5_std,india_gdp_growth_roll3_mean,india_gdp_growth_roll3_std,india_gdp_growth_roll5_mean,india_gdp_growth_roll5_std,india_inflation_roll3_mean,india_inflation_roll3_std,india_inflation_roll5_mean,india_inflation_roll5_std,gdp_growth_chg1,gdp_growth_chg3,inflation_chg1,inflation_chg3,unemployment_chg1,unemployment_chg3,remittances_pct_gdp_chg1,remittances_pct_gdp_chg3,forex_reserves_months_chg1,forex_reserves_months_chg3,gross_investment_gdp_chg1,gross_investment_gdp_chg3,consumption_growth_chg1,consumption_growth_chg3,exports_pct_gdp_chg1,exports_pct_gdp_chg3,imports_pct_gdp_chg1,imports_pct_gdp_chg3,india_gdp_growth_chg1,india_gdp_growth_chg3,india_inflation_chg1,india_inflation_chg3,remittance_shock,forex_danger,forex_rapid_decline,india_nepal_gdp_gap,gulf_instability,stress_index
2006-01-01,3.36461478056277,6.92033580707589,10.609,16.0689646788639,7.66549847116562,26.8519028137059,5.40244847354059,13.4465909577363,31.3153967991879,8.06073257166651,5.79652337561634,0,3.47918104829496,4.68260325152944,3.94503776051116,6.83633265892877,2.8418113124898,5.70700931874738,10.59,10.652,10.644,14.9051013655231,11.3089899806632,12.1803238824978,6.70143423450661,7.73890770780445,7.71309551906274,26.4511581033301,24.5311495689792,21.4093789298114,4.6931124473798,0.968061082406635,3.1594058668453,14.5836867929394,16.6826952635217,15.6998644945158,29.4792606869219,29.464591457087,28.5480191211037,7.92343062148318,7.92293661199932,7.8603814759073,4.24634362031922,3.76725173477515,3.80585899528851,3.842133026795724,0.7301191727543365,3.118316003653549,1.75430829825807,5.532826592831487,2.3308660539591273,5.066977716878151,2.004886788720048,10.616999999999999,0.031764760348542705,10.6176,0.028814926687403354,14.094352008350066,2.4813959119808073,13.13527990746778,2.218171252001481,7.368613471158892,0.5789588321900877,7.4452851237730115,0.43622619952342995,25.944736828671733,1.2404921548713477,23.8979601177842,2.965376576822267,3.6878740011090088,2.3819794571023563,3.5543509974685534,1.6997904819308916,14.9043243380658,1.641706153971871,15.629993406588301,1.6893112183816439,30.086416314398935,1.0643535928299979,29.46017140810348,1.1411122404734935,7.969033268383003,0.0794143102869732,7.114291320435612,1.851972407563385,4.603372910236904,1.06070178819257,4.3826259530589695,0.8270928209351116,-0.11456626773219014,-0.58042297994839,0.0840031481471204,1.2133264883285104,0.019000000000000128,-0.03500000000000014,1.1638633133407996,3.888640796366099,0.9640642366590102,-0.0475970478971206,0.4007447103758004,5.442523883894502,0.7093360261607904,2.2430426066952904,-1.1370958352031,-2.253273536779501,1.8361361122660007,2.767377678084202,0.13730195018332925,0.20035109575920984,1.55017975529712,1.9906643803278303,0,0,0,4.69611779110374,1,0.49391174453198194
2007-01-01,3.41156027980276,2.26921924439074,10.642,16.7918134796819,6.45735169197997,28.6852507532697,3.16517942887148,12.8556648764061,31.7236101436193,7.6608150670107,6.37288135593231,0,3.36461478056277,3.47918104829496,4.68260325152944,6.92033580707589,6.83633265892877,2.8418113124898,10.609,10.59,10.652,16.0689646788639,14.9051013655231,11.3089899806632,7.66549847116562,6.70143423450661,7.73890770780445,26.8519028137059,26.4511581033301,24.5311495689792,5.40244847354059,4.6931124473798,0.968061082406635,13.4465909577363,14.5836867929394,16.6826952635217,31.3153967991879,29.4792606869219,29.464591457087,8.06073257166651,7.92343062148318,7.92293661199932,5.79652337561634,4.24634362031922,3.76725173477515,3.418452036220163,0.057593225777046786,3.776599424140218,0.5569239225729193,5.341962570131801,2.6614052287540373,4.914941668326516,2.2157637943917528,10.613666666666667,0.026312227829161507,10.6274,0.026604510895719843,15.9219598413563,0.9519078038950827,14.25103867744598,2.404771290502565,6.941428132550733,0.6388289781607971,7.255257524903878,0.6235392364369147,27.329437223435235,1.1911430755728845,25.58576803381926,2.7619393746005523,4.4202467832639565,1.143321891484935,3.477641459808761,1.708738704848273,13.628647542360602,0.8782786494094725,14.653700477023861,1.5737079083912477,30.839422543243035,1.1954872396584644,30.106175641583963,1.3519258989365808,7.881659420053463,0.20320464459307205,7.885659269613401,0.14548266105266347,5.4719161172892905,1.0998036594617964,4.797771816386306,1.2071050572871762,0.04694549923999025,-1.27104297172668,-4.65111656268515,-0.5725920680990599,0.032999999999999474,-0.009999999999999787,0.7228488008179994,5.482823499018698,-1.2081467791856495,-1.2815560158244796,1.8333479395637973,4.1541011842905,-2.2372690446691106,2.197118346464845,-0.5909260813301991,-3.8270303871156006,0.4082133444313989,2.2590186865323005,-0.3999175046558099,-0.26212154498862006,0.5763579803159695,2.60562962115716,0,0,0,4.249254787207939,0,0.4080931121856727
2008-01-01,6.10463914373472,9.9078300530648,10.597,21.7381039679629,6.61958299342483,30.3156469991099,1.27209213549465,12.7758202580003,33.260386093191,3.08669805921981,8.34926704907581,0,3.41156027980276,3.36461478056277,3.47918104829496,2.26921924439074,6.92033580707589,6.83633265892877,10.642,10.609,10.59,16.7918134796819,16.0689646788639,14.9051013655231,6.45735169197997,7.66549847116562,6.70143423450661,28.6852507532697,26.8519028137059,26.4511581033301,3.16517942887148,5.40244847354059,4.6931124473798,12.8556648764061,13.4465909577363,14.5836867929394,31.7236101436193,31.3153967991879,29.4792606869219,7.6608150670107,8.06073257166651,7.92343062148318,6.37288135593231,5.79652337561634,4.24634362031922,4.293604734700083,1.568577442463488,4.20851970078493,1.1936581229671706,6.36579503484381,3.8493805180377865,5.755105815189999,3.178467439717857,10.616,0.023302360395470626,10.617999999999999,0.02755902755904896,18.1996273755029,3.085650667809222,16.162594694539003,3.7626371971173613,6.914144385523474,0.6557281984942208,7.036555019776296,0.614515514416769,28.617600188695167,1.7328627743262008,27.36702164767896,2.212376738355019,3.27990667930224,2.067566837203242,3.100178713538631,1.9830491138037212,13.026025364047568,0.3664019032674707,14.068891629720758,1.6300455783365222,32.09979767866607,1.0256137843214215,31.04864903600142,1.61173244364954,6.26941523263234,2.763557482138524,6.930922586275903,2.153859319809683,6.839557260208153,1.3388296625488187,5.7064534271437655,1.8254538115101226,2.6930788639319596,2.6254580954397597,7.638610808674059,3.0714973941360295,-0.04499999999999993,0.006999999999999673,4.946290488281001,6.8330026024398,0.16223130144485953,-0.08185124108177977,1.6303962458402026,3.8644888957798003,-1.89308729337683,-3.42102031188515,-0.07984461840580082,-1.8078665349390999,1.5367759495717017,3.7811254062691013,-4.574117007790889,-4.83673256226337,1.9763856931434995,4.102923428756589,0,0,0,-3.0179410845149097,0,0.4859306362613882
2009-01-01,4.5330787246486,11.0948237386987,10.582,23.2076254422303,6.56536255889742,31.6743770945651,5.67058815594308,12.4193541858921,34.6600935774766,7.86188883286074,10.8823529411764,0,6.10463914373472,3.41156027980276,3.36461478056277,9.9078300530648,2.26921924439074,6.92033580707589,10.597,10.642,10.609,21.7381039679629,16.7918134796819,16.0689646788639,6.61958299342483,6.45735169197997,7.66549847116562,30.3156469991099,28.6852507532697,26.8519028137059,1.27209213549465,3.16517942887148,5.40244847354059,12.7758202580003,12.8556648764061,13.4465909577363,33.260386093191,31.7236101436193,31.3153967991879,3.08669805921981,7.6608150670107,8.06073257166651,8.34926704907581,6.37288135593231,5.79652337561634,4.683092716062027,1.3527921459167709,4.178614795408762,1.1806132609960664,7.757291012051414,4.789722048060755,7.4057083004317805,3.421018886352849,10.607,0.031224989991997614,10.604000000000001,0.023441416339469164,20.5791809632917,3.3612479353302507,18.54232178685242,3.6874526795753875,6.547432414767407,0.08258853639282343,6.80184598999489,0.4908662402680856,30.225091615648235,1.4966192833055432,28.795667152796142,2.229598839044295,3.3692865734364035,2.2063400928510553,4.040684128245919,1.8281317023248274,12.683613106766167,0.23231094188199236,13.21622341419484,0.8488202494490132,33.2146966047623,1.468774790886695,32.08774946007934,1.9701123499619395,6.20313398636375,2.7007845769004626,6.918713030448188,2.1469921306856747,8.534833782061506,2.260455651815401,7.129473668424015,2.5609385980553494,-1.5715604190861194,1.1684639440858304,1.186993685633901,4.17448793162281,-0.014999999999998792,-0.026999999999999247,1.469521474267399,7.138660763366399,-0.054220434527409545,-1.1001359122681995,1.358730095455197,4.822474280859197,4.39849602044843,0.26813968240248975,-0.3564660721081996,-1.0272367718441995,1.3997074842855994,3.3446967782887,4.775190773640929,-0.19884373880576955,2.5330858921005905,5.08582956556006,0,0,0,3.3288101082121395,0,0.5489710450193288
2010-01-01,4.81641464694573,9.32650410745395,10.563,21.6469852746313,6.01052214363674,38.271206448162,6.23237789727949,9.58253617198229,36.4023696022884,8.49758470221235,11.9893899204244,0,4.5330787246486,6.10463914373472,3.41156027980276,11.0948237386987,9.9078300530648,2.26921924439074,10.582,10.597,10.642,23.2076254422303,21.7381039679629,16.7918134796819,6.56536255889742,6.61958299342483,6.45735169197997,31.6743770945651,30.3156469991099,28.6852507532697,5.67058815594308,1.27209213549465,3.16517942887148,12.4193541858921,12.7758202580003,12.8556648764061,34.6600935774766,33.260386093191,31.7236101436193,7.86188883286074,3.08669805921981,7.6608150670107,10.8823529411764,8.34926704907581,6.37288135593231,5.151377505109683,0.8376160367206182,4.446061515138917,1.1330636602488282,10.10971929973915,0.9012813270580206,7.903742590136815,3.497804955456298,10.580666666666668,0.017039170558851895,10.598600000000001,0.02973718211263944,22.197571561608168,0.8759179672711843,19.89069856867406,3.2290940024511796,6.398489231986329,0.33708131083155984,6.6636635718209165,0.6091875058330752,33.42041018061233,4.255491180819125,31.15967682176252,4.365514219780765,4.39168606290574,2.7162108961424214,4.348537218225858,2.077995026747058,11.592570205291564,1.7498413146445795,12.215993290003418,1.5176798607421709,34.774283090985335,1.5741011805492455,33.472371243152644,2.1066096320244405,6.482057198097633,2.957596164294331,7.033543846594021,2.227989484568176,10.40700330355887,1.866036330867142,8.678082928445052,2.7179505106374267,0.28333592229712945,1.4048543671429696,-1.7683196312447507,7.0572848630632095,-0.019000000000000128,-0.07899999999999885,-1.5606401675989972,4.855171794949403,-0.5548404152606805,-0.4468295483432305,6.596829353596899,9.585955694892299,0.5617897413364101,3.0671984684080105,-2.8368180139098094,-3.2731287044238098,1.742276024811801,4.678759458669102,0.6356958693516104,0.8367696352016507,1.1070369792480008,5.616508564492091,0,0,0,3.6811700552666204,0,0.5161018133767791
2011-01-01,3.42180870116162,9.2270754612596,10.627,19.5463008559418,6.74453820987915,27.8102444789254,0.572164860621413,7.80613567987597,28.490623210221,5.24131619937695,8.91179336483371,0,4.81641464694573,4.5330787246486,6.10463914373472,9.32650410745395,11.0948237386987,9.9078300530648,10.563,10.582,10.597,21.6469852746313,23.2076254422303,21.7381039679629,6.01052214363674,6.56536255889742,6.61958299342483,38.271206448162,31.6743770945651,30.3156469991099,6.23237789727949,5.67058815594308,1.27209213549465,9.58253617198229,12.4193541858921,12.7758202580003,36.4023696022884,34.6600935774766,33.260386093191,8.49758470221235,7.86188883286074,3.08669805921981,11.9893899204244,10.8823529411764,8.34926704907581,4.257100690918651,0.737125730340613,4.457500299258686,1.1196255614054853,9.88280110247075,1.0508190457770283,8.365090520973556,3.4877811516079125,10.590666666666667,0.03286842456421853,10.6022,0.0322908655814661,21.466970524267804,1.8372883318362077,20.58616580408964,2.4901194142547407,6.440140970804436,0.3826946968131195,6.4794715195636226,0.2818118388281297,32.585276007217495,5.289634576438832,31.35134515480642,4.144543219032958,4.158376971281328,3.1184274731586403,3.3824804956420222,2.5375275672243833,9.93600867925012,2.326833332258224,11.087902234431352,2.279415221732885,33.184362129995336,4.157194994453804,32.90741652535926,3.01332964147921,7.2002632448166795,1.7260163541245663,6.469660572136109,2.259584591238608,10.59451207547817,1.558858368396674,9.301136926288526,2.199958727086254,-1.39460594578411,-2.6828304425731,-0.09942864619434921,-0.6807545918051989,0.06400000000000006,0.030000000000001137,-2.1006844186895,-2.1918031120210983,0.7340160662424102,0.12495521645432017,-10.460961969236596,-2.5054025201845,-5.660213036658077,-0.6999272748732369,-1.7764004921063208,-4.96968457812433,-7.911746392067403,-4.769762882970003,-3.2562685028354004,2.15461814015714,-3.0775965555906915,0.5625263157578999,1,0,0,1.81950749821533,1,0.5491530619390419
2012-01-01,4.67014192446953,9.45980980357125,10.632,22.0821265457679,7.60892634309321,28.6027052400212,3.03522753010392,8.75029128721577,29.1716147715423,5.45638755166587,9.47899691419801,0,3.42180870116162,4.81641464694573,4.5330787246486,9.2270754612596,9.32650410745395,11.0948237386987,10.627,10.563,10.582,19.5463008559418,21.6469852746313,23.2076254422303,6.74453820987915,6.01052214363674,6.56536255889742,27.8102444789254,38.271206448162,31.6743770945651,0.572164860621413,6.23237789727949,5.67058815594308,7.80613567987597,9.58253617198229,12.4193541858921,28.490623210221,36.4023696022884,34.6600935774766,5.24131619937695,8.49758470221235,7.86188883286074,8.91179336483371,11.9893899204244,10.8823529411764,4.302788424192293,0.7664482250149375,4.70921662819204,0.9550740777846258,9.337796457428267,0.11677737965371872,9.80320863280966,0.7675145951567133,10.607333333333335,0.038475100173147744,10.600200000000001,0.029388773366717753,21.091804225447003,1.3560134513807465,21.64422841730684,1.3272231632677294,6.787995565536367,0.80008774676941,6.70978644978627,0.5761132107102227,31.5613853890362,5.8243688498055555,31.33483605215672,4.1579608358130855,3.279923429334941,2.8380292400561817,3.3564901158885108,2.540972844549481,8.712987713024678,0.8887875699931266,10.266827516593287,2.222136175681328,31.3548691946839,4.384504835237776,32.39701745094386,3.448655652258647,6.39842948441839,1.8210995011084787,6.028775069067144,2.1828228941626753,10.12672673315204,1.6378539551857405,9.922360037941665,1.4905230894931474,1.2483332233079105,0.13706319982092996,0.2327343423116499,-1.63501393512745,0.004999999999999005,0.049999999999998934,2.5358256898260976,-1.1254988964623998,0.8643881332140602,1.0435637841957899,0.7924607610957999,-3.0716718545438972,2.463062669482507,-2.63536062583916,0.9441556073398001,-3.66906289867633,0.6809915613212993,-5.488478805934303,0.21507135228891983,-2.40550128119487,0.5672035493643008,-1.4033560269783898,0,0,0,0.7862456271963394,0,0.4967187663554636
2013-01-01,3.52515317129149,9.04016311917645,10.666,25.1947048897919,8.56836277441355,29.6766090195384,2.64822476843763,9.2946586776145,32.5707170600577,6.38610640094825,10.0178784746102,0,4.67014192446953,3.42180870116162,4.81641464694573,9.45980980357125,9.2270754612596,9.32650410745395,10.632,10.627,10.563,22.0821265457679,19.5463008559418,21.6469852746313,7.60892634309321,6.74453820987915,6.01052214363674,28.6027052400212,27.8102444789254,38.271206448162,3.03522753010392,0.572164860621413,6.23237789727949,8.75029128721577,7.80613567987597,9.58253617198229,29.1716147715423,28.490623210221,36.4023696022884,5.45638755166587,5.24131619937695,8.49758470221235,9.47899691419801,8.91179336483371,11.9893899204244,3.872367932307546,0.6928221465889742,4.193319433703394,0.6657174086844507,9.242349461335767,0.21023987785302567,9.62967524603199,0.8332223964496533,10.641666666666666,0.02122105872320669,10.614,0.041297699693812716,22.274377430500532,2.829105394716479,22.33554860167264,2.0768689099554867,7.640609109128636,0.9123249743361784,7.099542405984013,1.0017792284464133,28.696519579495003,0.9367123343549542,31.20702845624242,4.206656924049385,2.0852057197209874,1.3245422852302295,3.6317166424771066,2.3240239157542635,8.617028548235412,0.7531562898226056,9.570595200516127,1.7304571085687133,30.077651680607,2.185742120267044,32.2590836443172,3.4191570853852298,5.694603383997023,0.608437538686863,6.688656737412832,1.4451221935273424,9.469556251213973,0.5531029850809736,10.256082323048544,1.210814366809452,-1.1449887531780405,-1.29126147565424,-0.4196466843948006,-0.2863409882774999,0.034000000000000696,0.10299999999999976,3.1125783440240014,3.5477196151605987,0.9594364313203405,2.557840630776811,1.0739037795171988,-8.594597428623597,-0.38700276166629033,-3.5841531288418604,0.5443673903987296,-0.2878774943677911,3.3991022885154045,-3.8316525422306995,0.9297188492823807,-2.1114783012641,0.5388815604121895,-1.9715114458142011,0,0,0,2.8609532296567606,0,0.4905845705290596
2014-01-01,6.01148284250441,8.36415469659563,10.62,25.9051136185799,8.43501141324674,30.9860882268693,3.04372448184711,10.124042118155,35.8585994934377,7.41022760508854,6.66565671867899,0,3.52515317129149,4.67014192446953,3.42180870116162,9.04016311917645,9.45980980357125,9.2270754612596,10.666,10.632,10.627,25.1947048897919,22.0821265457679,19.5463008559418,8.56836277441355,7.60892634309321,6.74453820987915,29.6766090195384,28.6027052400212,27.8102444789254,2.64822476843763,3.03522753010392,0.572164860621413,9.2946586776145,8.75029128721577,7.80613567987597,32.5707170600577,29.1716147715423,28.490623210221,6.38610640094825,5.45638755166587,5.24131619937695,10.0178784746102,9.47899691419801,8.91179336483371,4.7355926460884765,1.2444563697489621,4.489000257274556,1.0637039920817841,8.954709206447777,0.5528035878690934,9.083541437611377,0.43029342307411245,10.639333333333333,0.02386070689090764,10.6216,0.03723304983479565,24.393981684713236,2.0333902178592145,22.87504623694256,2.635314297116223,8.204100176917834,0.5197302817167557,7.473472176853877,1.0969569821554805,29.75513416214297,1.1936302878258271,31.06937068270326,4.198794512379271,2.90905892679622,0.22592895602867408,3.106343907657913,2.0256482804323053,9.389664027661757,0.6917856234264964,9.111532786968706,0.8824839169366838,32.533643775012564,3.343646510781853,32.498784827509425,3.662885579054474,6.417573852567553,0.9773000506360536,6.598324491858392,1.3653666184633122,8.720844035829067,1.8001234722843167,9.412743078549061,1.9240011337253753,2.4863296712129204,2.5896741413427904,-0.6760084225808196,-0.8629207646639703,-0.04600000000000115,-0.0070000000000014495,0.7104087287879999,6.358812762638099,-0.13335136116681134,1.6904732033675893,1.3094792073308987,3.1758437479438975,0.39549971340948,2.4715596212256967,0.8293834405405001,2.3179064382790298,3.2878824333799983,7.367976283216702,1.0241212041402896,2.16891140571159,-3.3522217559312093,-2.246136646154719,0,0,0,1.3987447625841298,1,0.4065974287094393
2015-01-01,3.97605327162971,7.86890895590891,10.643,27.6260850017638,12.5337607363716,31.2774348208688,2.5827039197471,10.2145885930146,36.4511417965013,7.99625378571471,4.90697344127256,1,6.01148284250441,3.52515317129149,4.67014192446953,8.36415469659563,9.04016311917645,9.45980980357125,10.62,10.666,10.632,25.9051136185799,25.1947048897919,22.0821265457679,8.43501141324674,8.56836277441355,7.60892634309321,30.9860882268693,29.6766090195384,28.6027052400212,3.04372448184711,2.64822476843763,3.03522753010392,10.124042118155,9.2946586776145,8.75029128721577,35.8585994934377,32.5707170600577,29.1716147715423,7.41022760508854,6.38610640094825,5.45638755166587,6.66565671867899,10.0178784746102,9.47899691419801,4.504229761808537,1.3246458440170539,4.3209279822113515,1.065426875761152,8.424408923893663,0.5879472830733831,8.792022407302369,0.6580262535171906,10.643,0.023000000000010214,10.6376,0.017952715672021315,26.241967836711865,1.2502021378273849,24.070866182369063,3.2285381632645604,9.845711641343962,2.32887346142731,8.778119895400849,2.2231187350850945,30.646710689092163,0.8526685442844436,29.67061635724462,1.4927981617376067,2.7582177233439467,0.2494169746960285,2.3764091121514346,1.030908595401144,9.8777631295947,0.5070086463429967,9.237943271175169,1.0037556132568322,34.960152783332234,2.0904135719936656,32.508539266352,3.675921613420491,7.264195930583834,0.8149463710187029,6.498058308558863,1.1993388217760181,7.1968362115205835,2.5965267772854896,7.996259782718694,2.146965759504005,-2.0354295708747,-0.6940886528398202,-0.49524574068672056,-1.5909008476623407,0.023000000000001464,0.011000000000001009,1.720971383183901,5.543958455995902,4.09874932312486,4.924834393278389,0.29134659399949925,2.674729580847597,-0.4610205621000101,-0.4525236103568204,0.09054647485960032,1.46429730579883,0.5925423030635955,7.279527024958998,0.5860261806261695,2.53986623404884,-1.7586832774064307,-4.5720234729254505,0,0,0,4.0202005140849995,1,0.37067077657882935
2016-01-01,0.433113719381524,8.7903433200464,10.714,26.9605652689538,10.2885647962682,28.2409991995242,4.15585494383063,8.1795780409177,33.9359080838193,8.25630550179086,4.94821634062141,1,3.97605327162971,6.01148284250441,3.52515317129149,7.86890895590891,8.36415469659563,9.04016311917645,10.643,10.62,10.666,27.6260850017638,25.9051136185799,25.1947048897919,12.5337607363716,8.43501141324674,8.56836277441355,31.2774348208688,30.9860882268693,29.6766090195384,2.5827039197471,3.04372448184711,2.64822476843763,10.2145885930146,10.124042118155,9.2946586776145,36.4511417965013,35.8585994934377,32.5707170600577,7.99625378571471,7.41022760508854,6.38610640094825,4.90697344127256,6.66565671867899,10.0178784746102,3.4735499445052143,2.8229298102824107,3.723188985855333,2.0652337901712743,8.34113565751698,0.46114827222214305,8.70467597905973,0.6133063810637883,10.658999999999999,0.049000000000004665,10.655000000000001,0.0370809924354851,26.830587963099166,0.8678169164417541,25.55371906497146,2.1551241697006973,10.419112315295513,2.0524908025365796,9.48692521267866,1.9623322908598961,30.168174082420766,1.67532772358409,29.75676730136438,1.3656040030781909,3.2607611151416136,0.8087210342804395,3.093147128793278,0.6311999196947754,9.5060695840291,1.1496671372561502,9.312631743383514,0.8763950974432488,35.415216457919435,1.3149302432038146,33.597596241071656,2.9160377941687714,7.887595630864703,0.43337846945091,7.101056169041646,1.1670105829061135,5.506948833524319,1.003682328491617,7.203544377876234,2.43660760123012,-3.5429395522481864,-3.092039451909966,0.9214343641374905,-0.2498197991300497,0.07099999999999973,0.04800000000000004,-0.6655197328100009,1.7658603791619,-2.2451959401033985,1.72020202185465,-3.036435621344598,-1.4356098200142,1.5731510240835305,1.5076301753930004,-2.0350105520968995,-1.1150806366967991,-2.5152337126819972,1.3651910237615965,0.2600517160761511,1.8701991008426102,0.04124289934885006,-5.06966213398879,0,0,0,7.823191782409337,0,0.5320166031246186
2017-01-01,8.97727935643466,2.77703998300211,10.66,23.9135443394186,9.35380252386613,37.3250540060946,0.787375415856758,7.81218865494721,36.8302219675524,6.79538341897911,3.32817337461298,0,0.433113719381524,3.97605327162971,6.01148284250441,8.7903433200464,7.86890895590891,8.36415469659563,10.714,10.643,10.62,26.9605652689538,27.6260850017638,25.9051136185799,10.2885647962682,12.5337607363716,8.43501141324674,28.2409991995242,31.2774348208688,30.9860882268693,4.15585494383063,2.5827039197471,3.04372448184711,8.1795780409177,10.2145885930146,10.124042118155,33.9359080838193,36.4511417965013,35.8585994934377,8.25630550179086,7.99625378571471,7.41022760508854,4.94821634062141,4.90697344127256,6.66565671867899,4.462148782481965,4.292773956616275,4.584616472248359,3.16461773421997,6.478764086319141,3.238723718482651,7.368122014945899,2.604771476641898,10.672333333333334,0.03707200201410385,10.660599999999999,0.0347821793451834,26.166731536712064,1.9794869381295062,25.9200026237016,1.4616464202471031,10.72537601883531,1.6343612181646563,9.835900448833243,1.6796514071283135,32.281162675495864,4.624458361452665,31.501237054579057,3.4709770950358103,2.508644759811496,1.6854605162899978,2.6435767059438455,1.214116349578115,8.735451762959837,1.2940742102944105,9.125011216929801,1.099018747627824,35.73909061595767,1.5730625789134098,35.12931768027368,1.8126506799722244,7.6826475688282265,0.7793169942097671,7.368855342504295,0.7870155311480712,4.394454385502317,0.9236566677202275,5.973379669959227,2.550613481809197,8.544165637053137,2.9657965139302505,-6.01330333704429,-5.58711471359352,-0.05400000000000027,0.040000000000000924,-3.0470209295352007,-1.9915692791613004,-0.9347622724020699,0.9187911106193916,9.084054806570396,6.338965779225298,-3.3684795279738724,-2.256349065990352,-0.3673893859704904,-2.3118534632077896,2.8943138837330977,0.9716224741146959,-1.4609220828117504,-0.6148441861094298,-1.62004296600843,-3.3374833440660105,1,0,0,-2.1818959374555504,0,0.1949035282221231
2018-01-01,7.62237610397935,4.40659410175714,10.593,25.0264204285432,6.61464333893592,39.5478003355175,6.16983733707114,7.81564102178754,40.6317459243192,6.45385134497769,3.9388264669163,0,8.97727935643466,0.433113719381524,3.97605327162971,2.77703998300211,8.7903433200464,7.86890895590891,10.66,10.714,10.643,23.9135443394186,26.9605652689538,27.6260850017638,9.35380252386613,10.2885647962682,12.5337607363716,37.3250540060946,28.2409991995242,31.2774348208688,0.787375415856758,4.15585494383063,2.5827039197471,7.81218865494721,8.1795780409177,10.2145885930146,36.8302219675524,33.9359080838193,36.4511417965013,6.79538341897911,8.25630550179086,7.99625378571471,3.32817337461298,4.94821634062141,4.90697344127256,5.677589726598511,4.592095071814658,5.404061058785931,3.346912590620999,5.324659134935216,3.1099978793698915,6.441408211462038,2.6842257515264465,10.655666666666667,0.06061627944153083,10.646,0.04559056920022515,25.300176678971866,1.541846620044615,25.88634573145186,1.4842851339950396,8.752336886356751,1.9093835139882325,9.445156561737718,2.1960963710269343,35.03795118037877,5.990331166452561,33.47547531777488,4.746592397331251,3.704355898919509,2.7194875664355305,3.3478992196705475,1.9906315240830845,7.935802572550817,0.21112280535774977,8.82920768576441,1.2328361846074938,37.1326253252303,3.3581463547050334,36.74152345312598,2.4432075294284794,7.168513421915886,0.9574078264626675,7.382404331310182,0.766174383372505,4.071738727383564,0.8181589421776223,4.757569268420448,1.266192918465326,-1.354903252455311,3.6463228323496395,1.6295541187550295,-3.46231485415177,-0.06700000000000017,-0.05000000000000071,1.112876089124601,-2.5996645732206005,-2.7391591849302106,-5.919117397435679,2.222746329422904,8.270365514648702,5.382461921214382,3.5871334173240403,0.0034523668403299013,-2.39894757122706,3.8015239567668004,4.180604127817901,-0.34153207400142005,-1.5424024407370194,0.6106530923033202,-0.9681469743562596,0,0,0,-1.1685247590016594,0,0.308656430819479
